%eval_id interface             x1             x2       obj_fn_1       obj_fn_2 nln_ineq_con_1 
1            NO_ID  0.02234516201    7.390150161   0.5187864551    0.520355072 0.003864104798 
2306         NO_ID    9.061161833    2.881229959     270.665388    528.6047651    247.7275536 
2307         NO_ID     9.17545258    12.12455664     438.293937    702.7812612    1068.930515 
2308         NO_ID    9.186101146    9.408652479    379.4788968    644.5804784    831.4162176 
2309         NO_ID    9.231469216    11.73769549    433.0786949    700.8052959    1047.497772 
2310         NO_ID    9.482252123     11.9155583    453.6341961    736.1045473    1121.930646 
2311         NO_ID    9.482252123    14.55337469    517.4387787    799.9091298    1370.298953 
2312         NO_ID   0.3979292002    16.84471357    21.06398131    21.56144512    2.793211791 
2313         NO_ID   0.4535419822    10.46453513     14.9243292    15.57055584    2.254153807 
2314         NO_ID   0.4995126792    11.59092074    18.20611307    18.98998102    3.028583744 
2315         NO_ID   0.8668331527    8.018731069    21.96412307    24.32471489    6.309650331 
2316         NO_ID    1.223556884    10.24876437    39.67516024    44.37841174    16.06750545 
2317         NO_ID    1.582170609    13.94187145     69.7433703    77.60760558    36.54738576 
2318         NO_ID    1.866262319    12.36944402     73.3432949    84.28525804    45.11533351 
2319         NO_ID    1.965659671    9.203376821    58.11545261    70.25399467    37.23852557 
2320         NO_ID    1.981176656    4.992133726    33.42868845    45.75963107    20.51923817 
2321         NO_ID    2.124150927    10.16034656    69.26807528    83.44299525    48.00736643 
2322         NO_ID    2.325928152     13.8682255    102.7521267    119.7479601    78.56734966 
2323         NO_ID    2.449691097    4.544011962     39.7284763     58.5811313    28.55556328 
2324         NO_ID    2.631905732    10.16034656    86.78233246    108.5439179    73.70174988 
2325         NO_ID    2.974581529    9.967197846    97.20210467    124.9993414    92.35351948 
2326         NO_ID    3.075468546    11.74384615    117.2938326     147.008608    116.3219169 
2327         NO_ID    3.136835542    14.83529526    149.4291765    180.3416226    152.8650887 
2328         NO_ID    3.174394408     10.6317764    110.6521814     142.309319     112.190536 
2329         NO_ID     3.70705343    11.45428352    140.2093983    183.3819347    164.8368239 
2330         NO_ID    3.722247884    7.967682959     102.838261    146.3654335    115.6035701 
2331         NO_ID     3.73102762    9.409936689     118.650987    162.3837383    137.1741404 
2332         NO_ID     3.77876383    3.739506576    63.11149771    107.9704754    55.91681401 
2333         NO_ID     3.77876383     13.8682255    170.6364704    215.4954481    207.3714728 
2334         NO_ID    3.790210431    9.812574894    125.2545352    170.3856974    147.6176365 
2335         NO_ID      3.8357593    15.50048257     192.421051    238.6434589    238.8232095 
2336         NO_ID    3.862926082    10.61800728    137.1200506    183.9995179    165.9221752 
2337         NO_ID    3.987345376    16.22147175    209.2488703    259.1968105    270.0763668 
2338         NO_ID    4.013838621    13.98899016    183.5166925    234.1305791     236.012387 
2339         NO_ID    4.034245123    4.743890522    78.92489114    130.0547317    80.85145527 
2340         NO_ID    4.034245123    12.00839889    160.5529364    211.6827769    204.6625067 
2341         NO_ID    4.043109191    15.51921353    203.7017121    255.0564851    265.6618957 
2342         NO_ID    4.074357638    6.039289732    93.24971629    145.4013801    104.9863359 
2343         NO_ID    4.074357638    10.17712069    140.3183911    192.4700549    176.9179255 
2344         NO_ID    4.074357638     14.1926106    189.0025795    241.1542433    246.7227521 
2345         NO_ID    4.119968123    16.49694471    220.0823887    273.4082138    293.2377296 
2346         NO_ID    4.132974019    6.480969622    99.80426834    153.4673023    115.9294977 
2347         NO_ID    4.144704083    4.318987338    77.94356776    131.9116432    77.69581143 
2348         NO_ID     4.15417535    9.880571314    139.8821571    194.0971645    178.5584156 
2349         NO_ID    4.202288158    7.633599801    115.0390977    170.5171917    141.1658556 
2350         NO_ID    4.202288158    10.80578398    153.0644804    208.5425743    199.8280996 
2351         NO_ID    4.211819421    7.133726574    109.6162554    165.3462959    132.5209568 
2352         NO_ID     4.21501883    6.251085934    99.83568931    155.6504299    116.3009134 
2353         NO_ID    4.232228428    11.01530388    156.8969537    213.1683994    206.6156912 
2354         NO_ID    4.235593716    11.48107796    162.8378731    219.1988437    215.6948989 
2355         NO_ID    4.235593716    16.88858756    231.6879481    288.0489187    317.2857287 
2356         NO_ID    4.283793636    4.267943867    81.38015706    139.0311717    82.01709814 
2357         NO_ID    4.288977042    12.72685635    180.9604118    238.7510268     245.164285 
2358         NO_ID    4.288977042    15.63508007     218.453222     276.243837    301.1869639 
2359         NO_ID    4.313094832    6.943639213    110.7597793    169.2021584    135.2675983 
2360         NO_ID    4.313094832    13.31573069    189.6569719     248.099351    259.4009935 
2361         NO_ID    4.328436956    11.29316637    164.4599085    223.3187982    221.5677446 
2362         NO_ID    4.328436956     16.1796995    227.7515644    286.6104541     317.439716 
2363         NO_ID    4.355597223    11.52219836    168.5530362    228.1529041    228.9071668 
2364         NO_ID    4.360870847    5.493763054    96.09473401    155.8390127    109.4069703 
2365         NO_ID    4.363506494   0.5131219702    60.22867916    120.0451968    10.23105646 
2366         NO_ID    4.363506494    15.65795415    222.8237793     282.640297    312.2014302 
2367         NO_ID    4.386533906    7.192837637    116.1007583    176.5502779    144.9345266 
2368         NO_ID    4.399536277    12.12455664     178.271643    239.0800574    245.7583548 
2369         NO_ID    4.399536277    18.62676882    264.5346752    325.3430895    377.5547589 
2370         NO_ID    4.415931345    4.992133726    92.46353651    153.7260059    101.9434798 
2371         NO_ID    4.415931345    9.493654142    145.2568866    206.5193559     193.868232 
2372         NO_ID    4.432150877    11.15753702    167.1662203    228.8795451    229.5229022 
2373         NO_ID    4.432150877    11.66137941    173.7054653    235.4187901    239.8874984 
2374         NO_ID    4.436283495     3.20991371     76.3159101    138.1443738    66.15467779 
2375         NO_ID    4.440093708    9.587403298    147.3797412    209.3144564    197.9310309 
2376         NO_ID    4.442207238      8.2828265    131.1666726    193.1603649    171.1609992 
2377         NO_ID    4.442207238     14.8912658    216.8662507    278.8599431    307.7215166 
2378         NO_ID     4.47690685    1.441487736    66.14944487    129.1154281    30.25489752 
2379         NO_ID    4.482409388    19.20636587    277.7301731    340.8510336    404.1074469 
2380         NO_ID    4.513710008    8.976464453    142.4746984    206.4801815    191.5143146 
2381         NO_ID    4.577125001    3.620406503    83.91671917    149.7333155    79.42761107 
2382         NO_ID    4.577788163    15.65795415    234.6121949    300.4478644    343.6172982 
2383         NO_ID    4.609950261    12.45435519    192.3310331    259.0950336    277.1675255 
2384         NO_ID    4.622129856    14.57788345    222.0687337    289.1859843    326.1424857 
2385         NO_ID    4.638863976    11.45428352    180.0980452    247.7021629    258.1189101 
2386         NO_ID     4.64271629    12.19240643    190.2891515    258.0055985    275.2088147 
2387         NO_ID    4.649608789    11.15753702    176.5653604    244.4830181    252.5979268 
2388         NO_ID    4.652369299    7.162652922    124.8335026    192.8318308    162.3494746 
2389         NO_ID    4.652369299    9.214377827    150.8687708    218.8670989    208.8540957 
2390         NO_ID    4.698777788    13.70044716    213.8048794    283.1665727    316.7620714 
2391         NO_ID    4.709928559     1.61801287    73.68892599    143.3802174    37.58713548 
2392         NO_ID    4.709928559    4.717002802    98.63241386    168.3237053    109.5780056 
2393         NO_ID    4.709928559    12.38571198    196.0709269    265.7622183     287.725421 
2394         NO_ID    4.709928559    13.43113345    210.6013546     280.292646    312.0110117 
2395         NO_ID    4.710417136    7.967682959    136.9710223     206.676773    185.1311075 
2396         NO_ID    4.710417136    17.97072691    274.9183807    344.6241315     417.554337 
2397         NO_ID    4.737636603    19.43704397    297.7652188    368.2788961    456.8591485 
2398         NO_ID    4.743241763     6.23764789    116.7703649    187.4509921    146.9602885 
2399         NO_ID     4.75635241    14.59297274    229.3459233    300.4178228    345.7167641 
2400         NO_ID    4.756994515    3.041964314    84.38378571    155.4748759    72.08551978 
2401         NO_ID    4.814197265    12.10147035    196.9767405    269.7878479    293.7071524 
2402         NO_ID    4.833285862    7.268925862    132.5451854    205.9348388    177.8213166 
2403         NO_ID    4.833285862    18.08695157    284.2728722    357.6625256    442.4650357 
2404         NO_ID    4.869390272      7.6285103     138.445872    212.9360549    189.4163757 
2405         NO_ID    4.872935691    4.717002802    103.8242447    178.4229401    117.2940851 
2406         NO_ID    4.872935691    7.192837637    133.0036157    207.6023112     178.858768 
2407         NO_ID    4.872935691    8.723237127    152.9655525    227.5642479    216.9140365 
2408         NO_ID    4.872935691    15.50048257    248.7431452    323.3418406    385.4385928 
2409         NO_ID    4.904851501    7.697765235    140.6476674    216.2267471     193.930004 
2410         NO_ID    4.904851501     10.4621293    178.0486481    253.6277278    263.5727013 
2411         NO_ID    4.906887303    12.20611215    202.7975639    278.4393961    307.7642291 
2412         NO_ID    4.907557585    12.72685635    210.2995179    285.9620169    320.9819188 
2413         NO_ID    4.921100053     3.20991371    90.83481079    166.9154693    81.40411622 
2414         NO_ID    4.965746955    6.343469949    125.6755989      203.14301    163.8040648 
2415         NO_ID    4.982895723    4.699884516    107.2265116    185.2299003    122.2023063 
2416         NO_ID    4.982895723    6.260359411    125.2547154    203.2581041    162.7764162 
2417         NO_ID    4.982895723    8.184687648    150.0017899    228.0051786    212.8111241 
2418         NO_ID    4.982895723    13.33147946    222.7952547    300.7986434    346.6335247 
2419         NO_ID    5.048987914    10.61800728    186.4928574    266.5792137    283.4525048 
2420         NO_ID    5.107651565    4.019965112     104.297852    186.2560494    109.8230315 
2421         NO_ID    5.116514789    7.143443249    141.2387501    223.4816359    195.8324622 
2422         NO_ID    5.116514789    7.790205454    149.8128548    232.0557405    213.5629923 
2423         NO_ID    5.117665494    12.20611215    212.7960809    295.0759637    334.7724922 
2424         NO_ID     5.11853426     5.96408157    126.3813818    208.6892023    163.6301851 
2425         NO_ID     5.14405262    11.05391893    197.0327042    280.1632587    306.3061369 
2426         NO_ID    5.171343458    10.80578398      194.62156    278.6365225    302.6158456 
2427         NO_ID    5.171343458    17.72109486    299.9095549    383.9245174    496.2790403 
2428         NO_ID    5.173351637    15.60271294    267.1598237    351.2400497    437.2932098 
2429         NO_ID    5.213264756     3.20991371    100.2695698    185.6521815    91.35693862 
2430         NO_ID    5.213264756    4.743890522    115.4414912    200.8241029    135.0152541 
2431         NO_ID    5.317585019    12.42688224    225.8075594    314.6414651    367.9761621 
2432         NO_ID    5.333562747    19.40473583    337.2017249    426.5702705    578.0576731 
2433         NO_ID    5.412490338    8.135801306    166.1565907    258.1897097    249.5877234 
2434         NO_ID    5.429483208  0.07395255383    92.62050456    185.2324189    2.282962526 
2435         NO_ID    5.431603354    6.429424261    143.6205609    236.3048169    198.6354682 
2436         NO_ID    5.443300253     8.19843369    168.2860619    261.3699369    254.3806589 
2437         NO_ID    5.443300253    8.464578059    172.0960914    265.1799663    262.6385752 
2438         NO_ID    5.445587167    8.018731069    165.8262596    258.9883663    249.0139599 
2439         NO_ID    5.445587167    16.88858756      303.57521    396.7373167     524.458799 
2440         NO_ID    5.450030545    18.08695157     323.434222    416.7484237    562.5898159 
2441         NO_ID    5.469061302    12.42398179    233.2304312    327.1974514    389.1481828 
2442         NO_ID    5.487522462    10.80181648    208.8707314    303.4732055    340.6261879 
2443         NO_ID    5.501005876    6.943639213    153.0940008    248.1619423    220.0391622 
2444         NO_ID    5.505138797    13.44480238    251.2642166    346.4750614    426.6969974 
2445         NO_ID    5.524293764    19.81016505     356.924634    452.7991981    633.0969797 
2446         NO_ID    5.533209185    13.43113345    252.5109879    348.6952575    430.6212532 
2447         NO_ID    5.585491222   0.3446435651    98.19690409    196.2074075    11.25956311 
2448         NO_ID    5.622937477     6.23764789    148.3497297    247.6788025    206.5265939 
2449         NO_ID    5.638477893    10.24042158    207.0762754    306.9551492    340.9339249 
2450         NO_ID     5.72635989    10.61800728      217.02495    320.0415354    364.6102848 
2451         NO_ID    5.770037973    11.75849845    237.4275024    342.0216091    409.9565474 
2452         NO_ID    5.770037973    12.72685635    253.3040266    357.8981333    443.7180574 
2453         NO_ID    5.770037973    15.15742875    293.9952101    398.5893169    528.4592403 
2454         NO_ID    5.795363824    9.708461822    205.8565842    311.3708749    341.4604875 
2455         NO_ID    5.795363824    10.24876437    214.3625288    319.8768194    360.4637008 
2456         NO_ID    5.795363824    11.15753702    228.9099909    334.4242816    392.4265349 
2457         NO_ID    5.795363824    14.59548129      285.91683    391.4311207    513.3439519 
2458         NO_ID    5.801891757    4.267943867    131.2828956     237.035024    150.4480493 
2459         NO_ID    5.801891757    7.268925862    169.5218247    275.2739531    256.2347937 
2460         NO_ID    5.855107203     3.46097707    125.1095767    232.8105368    124.2501845 
2461         NO_ID    5.892014022    15.14027498    300.7248664    409.7878604    550.4145737 
2462         NO_ID    5.934275908    13.12584841    268.5532106    379.1863769    484.0513899 
2463         NO_ID    5.934275908     15.9088919    316.5529095    427.1860757    586.6836942 
2464         NO_ID    5.935210747    6.039289732    157.8864387    268.5544643    222.7854234 
2465         NO_ID    5.950307774    14.05815278    285.3661848    396.5979251    521.2375999 
2466         NO_ID    5.967474475    8.135801306    189.1553498    301.0298255    303.3961684 
2467         NO_ID    5.967886469    9.885810497    216.5003785    328.3903023    368.7075277 
2468         NO_ID    5.967886469    17.72109486    350.5814842     462.471408    660.9373179 
2469         NO_ID    5.999546198    8.464578059    195.5520867     308.632315    319.0588063 
2470         NO_ID    5.999546198    14.16730977    289.9839944    403.0642226    534.0142076 
2471         NO_ID    6.008369278      12.208217    256.8371646    370.2502345    461.5237894 
2472         NO_ID    6.032969615    12.19240643    257.8263568    372.1700324    464.7081885 
2473         NO_ID    6.032969615    14.57788345    299.0221857    413.3658613    555.6295922 
2474         NO_ID     6.03644192    17.84923325    357.3269104     471.802246    681.0989891 
2475         NO_ID    6.036868797    14.05815278    290.1613333    404.6528601    536.5131253 
2476         NO_ID    6.169201558    11.01530388     244.690719    364.2567442    439.0187001 
2477         NO_ID    6.175031995    10.61800728    238.2840594    358.0761921    423.9845793 
2478         NO_ID    6.240854653    12.57457318    275.2340552    397.5936441    512.8732015 
2479         NO_ID    6.240854653    14.55337469    310.4656308    432.8252196    593.5816478 
2480         NO_ID    6.319597958    8.464578059    209.7224662    335.1892522    354.0078011 
2481         NO_ID    6.345610342    9.214377827     223.036557    349.5383477    388.5450986 
2482         NO_ID    6.345610342    11.73769549    266.0004616    392.5022524    494.9464996 
2483         NO_ID    6.365109839    19.93993185    418.5526412     545.833084    845.9877848 
2484         NO_ID     6.40342125    6.343469949    181.3243085     310.141557    272.3827816 
2485         NO_ID    6.408466853    16.39408511    354.3797392    483.4000719    705.0567716 
2486         NO_ID    6.515947043    9.409936689     234.299026     367.683403    418.3795144 
2487         NO_ID    6.565530741    10.24876437    251.0503403    386.4724424    462.6364049 
2488         NO_ID    6.592331415    14.95011747    338.3887713    474.9187233    680.3796068 
2489         NO_ID    6.602190531    11.59092074    276.6767859    413.6154162    529.0816031 
2490         NO_ID    6.602190531    16.50595289    368.7277237     505.666354     753.434193 
2491         NO_ID    6.611313283    17.74233836    393.2622052    530.5795341    812.1101703 
2492         NO_ID    6.647703437    12.87892832    302.6856999    441.5188399    596.0073527 
2493         NO_ID    6.721982088    8.515417272     229.102913    371.0559127    402.9296753 
2494         NO_ID    6.732109295    3.772909345    163.2165913    305.5976405     179.063597 
2495         NO_ID    6.732109295    7.008485658    205.5319787    347.9130279    332.6251803 
2496         NO_ID    6.732109295    10.20809561    258.6188232    400.9998724    484.4797874 
2497         NO_ID    6.732109295    16.83487821    383.4631366    525.8441857    798.9892075 
2498         NO_ID    6.734073477    12.93405845    308.4947433    450.9588877    614.2131901 
2499         NO_ID     6.84760203    6.865347944    208.5953592    355.9035504    337.1073291 
2500         NO_ID    6.873542618    7.178677007    214.6163462    363.0427388    355.1683772 
2501         NO_ID    6.873542618    15.51921353    366.5184007    514.9447933    767.8202935 
2502         NO_ID     6.87568649    4.529230168    177.8465818    326.3655778    224.2255724 
2503         NO_ID    6.915890657    7.931867115    228.6431584    378.9041011    397.2832768 
2504         NO_ID    6.976930749    5.659794736    196.9156423    349.8407156    288.5081749 
2505         NO_ID    6.976930749    12.53100256    314.3657461    467.2908194    638.7681617 
2506         NO_ID    7.010193903    8.184687648    237.3316869    391.7184047     421.202354 
2507         NO_ID     7.05876557    9.929642095    270.1659695    426.6995035    518.1073227 
2508         NO_ID     7.05876557    17.93226225    427.3611321     583.894666     935.666794 
2509         NO_ID     7.05876557    18.08695157    430.5549269    587.0884609    943.7381492 
2510         NO_ID    7.062046336     8.06266949    237.7940694    394.4731441    421.0838652 
2511         NO_ID    7.062046336    14.36626201    355.1587562    511.8378309    750.2975465 
2512         NO_ID    7.071543702    16.74186199    403.7534089    560.8541855    876.7198403 
2513         NO_ID    7.097047738    12.49553636    320.4014543    478.6374651    659.0812758 
2514         NO_ID    7.152096302    5.379125208    201.0784422    361.7787024    288.1422734 
2515         NO_ID    7.152096302    6.071600228    210.7977837    371.4980438     325.235912 
2516         NO_ID    7.152096302    6.943639213    223.9770171    384.6772773    371.9482092 
2517         NO_ID    7.195103149    5.731267149    207.9292254    370.5679355    310.7086322 
2518         NO_ID    7.195103149    7.133726574    229.0269582    391.6656684    386.7400295 
2519         NO_ID    7.195103149    8.017987063    243.5138899       406.1526     434.678358 
2520         NO_ID    7.195103149    13.33147946    342.4334736    505.0721837    722.7382077 
2521         NO_ID    7.210362827     17.7532325    434.0488137    597.3781175    966.5410348 
2522         NO_ID    7.220335713    10.87152092    296.0357676     459.817196    593.5177416 
2523         NO_ID    7.292466051    10.63409988    295.4089069    462.4789962    592.2133389 
2524         NO_ID    7.387683563    6.232989955    224.3348567    395.7962871    356.2391246 
2525         NO_ID    7.470491909    18.39989102    466.0664439    641.3932302    1075.331253 
2526         NO_ID    7.499319831    14.70534498    388.9059766    565.5885126    866.0592144 
2527         NO_ID    7.523982747    8.018731069    259.9138538    437.7604078    475.3678962 
2528         NO_ID    7.536953216    19.34634425    491.6182585    670.0785145    1150.851182 
2529         NO_ID    7.571700773    5.489020769    222.4580141    402.5675711    329.5416997 
2530         NO_ID    7.571700773    10.80578398    313.8609161    493.9704731    648.7416556 
2531         NO_ID    7.571700773    12.57568578    349.1767455    529.2863025    755.0003983 
2532         NO_ID    7.587162968    5.325968082    220.9551672    401.8010799     321.059853 
2533         NO_ID    7.587162968    6.721763744    241.6095947    422.4555074    405.2011665 
2534         NO_ID    7.587162968    9.804968336    295.5082939    476.3542067     591.062816 
2535         NO_ID    7.613518568    10.01227669    300.8528302    482.9573375    607.7602377 
2536         NO_ID    7.684373258    4.544011962     215.516759    401.0265246     280.986198 
2537         NO_ID     7.76988842    7.192837637    258.4539124    448.1155242    454.7350598 
2538         NO_ID     7.76988842    8.464578059    280.4690391    470.1306508    535.1351725 
2539         NO_ID     7.76988842    17.82341748    474.6097115    664.2713232    1126.806029 
2540         NO_ID    7.795765632    8.464578059    281.8320823    472.7591142    538.7055883 
2541         NO_ID    7.818354241    7.178677007    260.7055151    452.7405906    459.5192605 
2542         NO_ID    7.905875201    12.10147035    359.0206272    555.3791615    792.0756602 
2543         NO_ID    7.905875201     13.2348537    382.8967896    579.2553238    866.2588249 
2544         NO_ID    7.957299337    7.133726574    267.1561036    466.0773922    473.0166942 
2545         NO_ID    7.957299337    12.42688224    368.8847285    567.8060171    823.9904764 
2546         NO_ID    8.096177875    4.318987338    233.3944191    439.3198366    296.4630902 
2547         NO_ID    8.245682511    6.238621644    267.8484014    481.4493074     444.191745 
2548         NO_ID    8.275890163    9.203376821    321.7980046    536.9668101    660.0931991 
2549         NO_ID    8.446755222    7.790205454    304.9188514    529.0641792    582.0460518 
2550         NO_ID    8.597816009    18.96221755     562.375804    794.6099988    1467.891775 
2551         NO_ID    8.901336118    6.232989955    303.8788726    552.7991485    517.1725264 
2552         NO_ID    9.122108286    6.039289732    313.5209416    574.9418499    526.2655359 
2553         NO_ID    9.165256242    12.19240643    439.1898177    703.0896387    1072.524624 
2554         NO_ID    9.555584467    12.87892832    481.4180151    768.2743098    1231.467219 
2555         NO_ID    9.648087509    12.93405845    489.0926451    781.5296589    1260.799143 
2556         NO_ID    9.782123072    11.41316443    461.9440869    762.5628736    1143.670548 
2557         NO_ID    9.897351782    14.56136923    547.4487321    855.1915216    1493.718795 
2558         NO_ID    9.975699252     12.2821532    495.8847774    808.5190368    1279.940623 
2559         NO_ID    1.167712925    13.08760391    48.20231594    52.48604552    18.68791866 
2560         NO_ID     1.17170177    8.018731069    29.83047473    34.14352028    11.52838411 
2561         NO_ID    1.467868686    6.238621644    29.55466685    36.32366327    14.07640253 
2562         NO_ID    1.941523576    11.15753702    69.07778553    80.92006238    44.04354747 
2563         NO_ID    1.962934901    5.871475221    38.17772797     50.2826408    23.69123191 
2564         NO_ID    2.207034692    8.593172211    61.51541385    76.81811836    43.83292507 
2565         NO_ID    2.547824337    8.184687648    68.61285127    89.00621364    55.63776703 
2566         NO_ID    3.250432817    13.49767226    141.7721883    174.9640995    149.3378467 
2567         NO_ID    3.439562252    4.267943867    59.23056788    96.39745776    52.87539991 
2568         NO_ID    3.556749785    15.57425372    178.5049235    218.2475441    206.3205522 
2569         NO_ID     3.61201889    8.342740325    103.1611206    144.1484761    113.9822879 
2570         NO_ID     3.61262425    12.17497444    144.1333051    185.1344004    166.3957624 
2571         NO_ID    3.646214322    8.184687648    102.6376126    144.4047064    113.9502056 
2572         NO_ID     3.73102762       8.454434    108.3184011    152.0511525    123.2452199 
2573         NO_ID     3.73102762    10.63409988    132.0955366    175.8282879     155.019482 
2574         NO_ID     3.87679117    16.24488461    203.4073364    250.6239339    255.6760593 
2575         NO_ID    3.927472352    9.214377827    123.5884762    172.0476657    148.8404269 
2576         NO_ID    3.931725083    12.57568578    162.7480524    211.3122435    203.5760023 
2577         NO_ID    4.030639703    12.38571198    164.9313591    215.9698506    210.7160186 
2578         NO_ID    4.030639703    17.72109486    230.1267649    281.1652564    301.4859831 
2579         NO_ID    4.043109191    6.081392284    92.75800418    144.1127771    104.1028399 
2580         NO_ID    4.073057754    8.723237127    123.1896962    175.3080883    151.5470311 
2581         NO_ID    4.109247953    4.992133726    83.47152988    136.5202081    88.27536528 
2582         NO_ID    4.109247953    10.46453513    145.1351897    198.1838679    185.0432524 
2583         NO_ID    4.119968123    12.57457318    171.2692498     224.595075     223.516497 
2584         NO_ID     4.13025716    7.499116383    111.0878147    164.6803198    133.9654778 
2585         NO_ID    4.132974019    9.708461822    137.0029063    190.6659403    173.6618389 
2586         NO_ID    4.144704083      7.6285103    113.0447915    167.0128669    137.2320063 
2587         NO_ID     4.15417535    16.22147175    218.5337547    272.7487621    293.1490704 
2588         NO_ID    4.155075743    17.70776561    237.4274942    291.6660057    320.1476164 
2589         NO_ID    4.202288158    15.67637789    214.2645008    269.7425947    289.8985217 
2590         NO_ID    4.202288158    16.04951072    219.0262796    274.5043735    296.7987545 
2591         NO_ID    4.232228428    4.993738059    87.03425508    143.3057008    93.66828664 
2592         NO_ID    4.232228428     8.86718498    130.6380702    186.9095159     166.323106 
2593         NO_ID    4.235593716     8.19843369    122.7914551    179.1524256    154.0238933 
2594         NO_ID    4.273264517    14.63868773    204.7244246    262.0923871    279.9305633 
2595         NO_ID    4.273264517    16.77024266    232.3321912    289.7001537     320.691551 
2596         NO_ID    4.283793636    13.49767226    190.5797715    248.2307861    259.3848339 
2597         NO_ID    4.313540838    7.309840576    115.0196008    173.4740672    142.4309436 
2598         NO_ID    4.313540838    15.20560885    214.1879001    272.6423666     296.278584 
2599         NO_ID    4.349337897    15.50048257    219.9759434    279.4046352    307.0578008 
2600         NO_ID    4.353596691    16.83487821    237.8292199    297.3743517    334.1450144 
2601         NO_ID    4.355597223    13.94187145    199.8668933    259.4667612    276.9778989 
2602         NO_ID    4.360870847    11.48107796    168.2559146    228.0001933    228.6429069 
2603         NO_ID    4.360870847    16.57515805    234.8087606    294.5530393    330.0902872 
2604         NO_ID    4.386533906    13.98899016    202.0335264     262.483046    281.8759116 
2605         NO_ID    4.442207238    3.939561371    82.86075343    144.8544457    81.40931849 
2606         NO_ID    4.442207238    12.72685635    188.1193265    250.1130188     262.994939 
2607         NO_ID    4.442207238    13.12584841      193.38517    255.3788623     271.239936 
2608         NO_ID    4.462142361    18.03228079     260.405006    322.9563602    375.9811945 
2609         NO_ID    4.463987045     14.8238592     217.111708    279.7147914    309.3397644 
2610         NO_ID     4.47690685    9.129736754    143.0135722    205.9795554    191.6209503 
2611         NO_ID    4.477612551    11.38863215    172.1391825    235.1250181     239.107504 
2612         NO_ID    4.513710008    7.980974805    130.0178121    194.0232952    170.2753826 
2613         NO_ID    4.577125001    6.943639213     119.586821    185.4034173    152.3355663 
2614         NO_ID    4.577125001    10.24876437    161.4008934    227.2174897    224.8462623 
2615         NO_ID    4.577125001    11.66137941    180.1384765    245.9550728    255.8374336 
2616         NO_ID    4.622129856    7.192837637    124.1519849    191.2692355    160.9211621 
2617         NO_ID    4.622129856    15.50048257    234.8740263    301.9912769    346.7832578 
2618         NO_ID    4.638863976    9.821539591    158.2955965    225.8997141     221.325506 
2619         NO_ID     4.64271629    6.316759375    114.3418183    182.0582653    142.5828339 
2620         NO_ID    4.649608789   0.4289423211    68.20605858    136.1237163    9.710919246 
2621         NO_ID    4.649608789     5.94634956    110.2604191    178.1780768    134.6207113 
2622         NO_ID    4.649608789    6.750368283    119.7310409    187.6486986    152.8230675 
2623         NO_ID    4.649608789    8.723237127    144.3923144    212.3099721    197.4872778 
2624         NO_ID    4.652369299    7.268925862    126.1389477    194.1372759    164.7582687 
2625         NO_ID    4.652369299    8.135801306    136.9808453    204.9791734    184.4069623 
2626         NO_ID    4.677963189    16.15217834    247.1314989    315.8800378    370.1462203 
2627         NO_ID    4.678381875    5.101155902    101.7312343      170.49208    116.9199313 
2628         NO_ID    4.696105185    11.29316637    180.4419589    249.7247707    260.8074397 
2629         NO_ID    4.709928559    4.993738059    101.5712357    171.2625271    116.0066848 
2630         NO_ID    4.709928559    5.489020769    107.0207711    176.7120625    127.5123153 
2631         NO_ID    4.709928559    8.135801306    139.1003248    208.7916162    188.9981665 
2632         NO_ID    4.748318891     8.86718498    150.0455575    220.8775777    209.3602086 
2633         NO_ID     4.75635241    5.544807429    109.1599824    180.2318819    131.3599988 
2634         NO_ID     4.75635241    15.65795415    244.5257821    315.5976816     370.946848 
2635         NO_ID    4.765447399    5.763941093    111.9658783    183.3098418    137.0741344 
2636         NO_ID    4.765447399     17.0656487    265.2655972    336.6095607    405.8436728 
2637         NO_ID    4.772834366    7.931867115    138.8042036    210.3695205    189.2155279 
2638         NO_ID    4.854049503    15.91172958    253.6844891    327.7060561    392.6037192 
2639         NO_ID    4.872935691    15.61595863    250.4301319    325.0288274    388.3100473 
2640         NO_ID    4.893964052      10.112856    172.7332759    247.9771976    253.6436482 
2641         NO_ID    4.904851501    1.676567896    79.87245398    155.4515337    42.23781953 
2642         NO_ID    4.904851501    6.943639213    130.9965483     206.575628    174.9312871 
2643         NO_ID    4.904851501    8.135801306    146.3849838    221.9640634    204.9654584 
2644         NO_ID    4.904851501    8.443823619    150.4697237    226.0488034    212.7254727 
2645         NO_ID    4.904851501    16.74186199    268.8194036    344.3984833    421.7781737 
2646         NO_ID    4.953115385    7.008485658    133.5430369    210.6168353    180.0568703 
2647         NO_ID    4.965746955    3.881364141    98.32386093    175.7912721    100.2264105 
2648         NO_ID    4.982895723    17.82341748    289.7104451    367.7138339    463.4289875 
2649         NO_ID    5.037567329    4.815978932    110.2955742    190.0200368    127.9837773 
2650         NO_ID    5.099171174    17.22673753    287.7999305    369.4861985    469.0626328 
2651         NO_ID    5.116514789    5.489020769    120.6172541    202.8601398    150.4776359 
2652         NO_ID    5.116514789    6.169140975    128.8299424    211.0728281    169.1226521 
2653         NO_ID    5.117665494    5.871475221    125.2246631    207.5045459    161.0347642 
2654         NO_ID     5.11853426     10.4621293    187.2898571    269.5976776    287.0383534 
